road_id,osm_way_id,edge_id,start_node_id,end_node_id,node_degree,length_m,event_date,event_name,rain_3h,rain_24h,elevation,slope,hand,dist_to_drain_m,flow_accumulation,catchment_km2,twi,drainage_density,dist_to_water_body_m,nearest_water_body_name,nearest_water_body_type,built_up,flood_history,target,data_limited,road_name,highway_type,lat,lon,geometry
road-1116859639,1116859639,edge-1116859639-8429442647-8429442642,node-8429442647,node-8429442642,2,624.07,2021-11-07,November 2021 Monsoon,77.0,220.0,9.62,0.1649,3.62,1138.2,1.0,0.7522,11.05,0.0,559.3,Thyagarajaswami Koil Tank,pond,7,0,0,0,Chennai - Ennore Road,primary,13.1565707,80.30128181250001,POINT (80.301282 13.156571)
road-1117074527,1117074527,edge-1117074527-2197640097-2197640142,node-2197640097,node-2197640142,2,255.08,2021-11-07,November 2021 Monsoon,75.25,215.0,10.75,0.2936,1.35,426.0,26.0,19.5566,16.93,0.0,636.2,Unnamed Reservoir (wb-way-214698656),reservoir,34,0,0,0,Gandhi Irwin Road,secondary,13.0778471,80.2623191,POINT (80.262319 13.077847)
road-1117074528,1117074528,edge-1117074528-248467911-10216513517,node-248467911,node-10216513517,2,137.97,2021-11-07,November 2021 Monsoon,75.25,215.0,10.79,0.2936,1.39,490.8,26.0,19.5566,16.93,0.0,708.7,Unnamed Reservoir (wb-way-214698656),reservoir,26,0,0,0,Gandhi Irwin Road,secondary,13.07746774,80.26155134000001,POINT (80.261551 13.077468)
road-1117074529,1117074529,edge-1117074529-10216513517-2197640052,node-10216513517,node-2197640052,2,152.68,2021-11-07,November 2021 Monsoon,75.25,215.0,10.85,0.2936,1.45,595.9,26.0,19.5566,16.93,0.0,819.2,Unnamed Reservoir (wb-way-214698656),reservoir,43,0,0,0,Gandhi Irwin Road,secondary,13.07690222,80.26045638000001,POINT (80.260456 13.076902)
road-1117738903,1117738903,edge-1117738903-10175146511-10175165818,node-10175146511,node-10175165818,2,95.57,2021-11-07,November 2021 Monsoon,76.3,218.0,10.18,0.192,3.18,1310.1,1.0,0.7522,11.92,0.0,339.5,Puzhuthivakkam Lake,lake,5,1,0,0,Bazaar Road,secondary,12.965551875,80.2016204375,POINT (80.201620 12.965552)
road-1117975326,1117975326,edge-1117975326-10175146509-10175146511,node-10175146509,node-10175146511,4,83.64,2021-11-07,November 2021 Monsoon,76.3,218.0,10.25,0.2538,3.25,1365.5,1.0,0.7522,11.92,0.0,371.0,Puzhuthivakkam Lake,lake,5,1,0,0,Bazaar Road,secondary,12.965480266666667,80.20081726666666,POINT (80.200817 12.965480)
road-1118027451,1118027451,edge-1118027451-282747380-6245826172,node-282747380,node-6245826172,2,517.16,2021-11-07,November 2021 Monsoon,73.5,210.0,17.99,0.2669,1.39,97.6,15.0,11.2826,16.38,1283.0468,868.2,Unnamed Pond (wb-way-122063615),pond,4,0,0,0,Mount - Poonamallee - Avadi Road,primary,13.02784875,80.17164935,POINT (80.171649 13.027849)
road-1118301188,1118301188,edge-1118301188-12478019974-243049875,node-12478019974,node-243049875,1,463.6,2021-11-07,November 2021 Monsoon,75.25,215.0,12.89,0.2936,2.29,104.6,25.0,18.8044,16.89,452.0869,1279.0,Unnamed Reservoir (wb-way-217688012),reservoir,31,0,1,0,Greams Road,secondary,13.065077354545453,80.25470460909091,POINT (80.254705 13.065077)
road-1118335020,1118335020,edge-1118335020-276746153-2246483695,node-276746153,node-2246483695,2,70.83,2021-11-07,November 2021 Monsoon,72.8,208.0,20.15,0.254,7.15,561.5,1.0,0.7522,11.74,0.0,1024.0,Menambedu lake,lake,8,0,0,0,Unnamed Road,primary,13.13205484,80.16945498,POINT (80.169455 13.132055)
road-1118335021,1118335021,edge-1118335021-7025092841-10228235154,node-7025092841,node-10228235154,2,216.35,2021-11-07,November 2021 Monsoon,72.8,208.0,19.57,0.254,6.57,621.7,1.0,0.7522,11.74,0.0,982.3,Unnamed Wetland (wb-way-1534683723),wetland,7,0,0,0,Unnamed Road,primary,13.132162744444445,80.17037092222222,POINT (80.170371 13.132163)
road-1118335022,1118335022,edge-1118335022-10228235155-12112457471,node-10228235155,node-12112457471,2,617.28,2021-11-07,November 2021 Monsoon,72.8,208.0,18.1,0.254,-2.9,614.8,1.0,0.7522,11.74,0.0,612.3,Unnamed Lake (wb-way-1318749868),lake,10,0,0,0,Unnamed Road,primary,13.133471635294118,80.1738245117647,POINT (80.173825 13.133472)
road-1118335023,1118335023,edge-1118335023-10228235174-10228235173,node-10228235174,node-10228235173,2,44.07,2021-11-07,November 2021 Monsoon,72.8,208.0,16.57,0.254,1.57,150.0,1.0,0.7522,12.84,0.0,150.3,Unnamed Wetland (wb-way-1534683723),wetland,17,0,0,0,Unnamed Road,primary,13.1371903,80.1771857,POINT (80.177186 13.137190)
road-1118335024,1118335024,edge-1118335024-10228235170-10228235174,node-10228235170,node-10228235174,2,26.77,2021-11-07,November 2021 Monsoon,72.8,208.0,16.68,0.254,1.68,176.2,1.0,0.7522,12.84,0.0,172.4,Unnamed Wetland (wb-way-1534683723),wetland,17,0,0,0,Unnamed Road,primary,13.136935166666667,80.17697693333334,POINT (80.176977 13.136935)
road-1118335025,1118335025,edge-1118335025-10228235173-12108250286,node-10228235173,node-12108250286,4,2190.41,2021-11-07,November 2021 Monsoon,72.8,208.0,15.51,0.254,-0.49,460.4,1.0,0.7522,11.74,15.6828,84.4,Unnamed Lake (wb-way-386393827),lake,3,0,0,0,Unnamed Road,primary,13.143733974418605,80.18496505116279,POINT (80.184965 13.143734)
road-1118335026,1118335026,edge-1118335026-10228247533-9580877951,node-10228247533,node-9580877951,3,70.89,2021-11-07,November 2021 Monsoon,72.8,208.0,14.25,0.3175,7.25,642.8,1.0,0.7522,11.33,0.0,887.9,Unnamed Reservoir (wb-way-1202245454),reservoir,13,0,0,0,Unnamed Road,primary,13.158382,80.20261070000001,POINT (80.202611 13.158382)
road-1119574678,1119574678,edge-1119574678-9902231107-978534827,node-9902231107,node-978534827,2,22.51,2021-11-07,November 2021 Monsoon,76.3,218.0,13.05,0.192,6.05,88.5,11.0,8.2739,15.58,265.4925,530.6,Sada Kuttai,pond,7,0,0,0,Inner Ring Road (Southern Sector),primary,12.9779512,80.20423115,POINT (80.204231 12.977951)
road-1119783276,1119783276,edge-1119783276-2271478323-2271477987,node-2271478323,node-2271477987,2,536.01,2021-11-07,November 2021 Monsoon,75.25,215.0,7.93,0.2936,-0.87,155.3,28.0,21.0609,17.0,1123.213,238.0,Unnamed Pond (wb-way-1066019829),pond,20,0,0,0,Wall Tax Road,trunk,13.083597953846153,80.27616563846155,POINT (80.276166 13.083598)
road-1122275983,1122275983,edge-1122275983-281998089-321199835,node-281998089,node-321199835,6,932.11,2021-11-07,November 2021 Monsoon,77.0,220.0,10.26,0.1649,4.26,1378.5,1.0,0.7522,11.05,0.0,446.8,Kalyana Varadaraja Perumal Koil Tank,pond,4,0,0,0,Chennai - Ennore Road,primary,13.154315629411764,80.30071711176471,POINT (80.300717 13.154316)
road-1122275984,1122275984,edge-1122275984-281998089-8429442644,node-281998089,node-8429442644,6,13.69,2021-11-07,November 2021 Monsoon,77.0,220.0,9.66,0.1649,3.66,993.0,1.0,0.7522,11.33,0.0,419.8,Thyagarajaswami Koil Tank,pond,7,0,0,0,Ennore High Road,secondary,13.1580115,80.3017804,POINT (80.301780 13.158012)
road-1122275985,1122275985,edge-1122275985-8429442642-373169796,node-8429442642,node-373169796,2,329.65,2021-11-07,November 2021 Monsoon,77.0,220.0,9.57,0.1649,3.57,710.7,1.0,0.7522,11.33,0.0,254.6,Thyagarajaswami Koil Tank,pond,2,0,0,0,Chennai - Ennore Road,primary,13.16105842,80.30263928,POINT (80.302639 13.161058)
road-1122574994,1122574994,edge-1122574994-1945613057-9798617644,node-1945613057,node-9798617644,3,2717.37,2021-11-07,November 2021 Monsoon,71.75,205.0,5.67,0.2596,-2.33,88.7,1.0,0.7522,11.92,1862.1725,240.0,Unnamed Reservoir (wb-way-98357289),reservoir,3,0,0,0,Rajiv Gandhi Salai,primary,12.888472665853659,80.22727886341464,POINT (80.227279 12.888473)
road-1122574996,1122574996,edge-1122574996-11939525837-10266957928,node-11939525837,node-10266957928,4,66.25,2021-11-07,November 2021 Monsoon,72.8,208.0,14.92,0.1058,0.12,198.9,18.0,13.5392,16.56,0.0,644.0,Athi Villivakkam Eri,lake,16,0,0,0,Unnamed Road,primary_link,13.09874275,80.19603992500001,POINT (80.196040 13.098743)
road-1122574997,1122574997,edge-1122574997-10266957930-10266957937,node-10266957930,node-10266957937,4,248.6,2021-11-07,November 2021 Monsoon,72.8,208.0,15.2,0.0705,0.4,479.6,18.0,13.5392,16.56,0.0,470.7,Athi Villivakkam Eri,lake,31,0,0,0,Unnamed Road,primary_link,13.101058977777777,80.19417435555556,POINT (80.194174 13.101059)
road-1122574998,1122574998,edge-1122574998-10266957929-10266957930,node-10266957929,node-10266957930,4,77.34,2021-11-07,November 2021 Monsoon,72.8,208.0,15.31,0.0705,0.51,339.6,18.0,13.5392,16.56,0.0,579.3,Athi Villivakkam Eri,lake,25,0,0,0,Unnamed Road,primary_link,13.099600966666666,80.19488216666666,POINT (80.194882 13.099601)
road-1122574999,1122574999,edge-1122574999-10266957928-10266957929,node-10266957928,node-10266957929,4,81.34,2021-11-07,November 2021 Monsoon,72.8,208.0,14.9,0.1058,0.1,271.3,18.0,13.5392,16.56,0.0,615.8,Athi Villivakkam Eri,lake,22,0,0,0,Unnamed Road,primary_link,13.099106633333333,80.19540713333333,POINT (80.195407 13.099107)
road-1123062601,1123062601,edge-1123062601-10107394336-10107367580,node-10107394336,node-10107367580,4,912.32,2021-11-07,November 2021 Monsoon,71.75,205.0,26.71,0.2361,1.71,1761.2,1.0,0.7522,11.68,0.0,598.9,Unnamed Lake (wb-way-685182151),lake,2,0,0,0,Tambaram Eastern Bypass Road,primary,12.894299455999999,80.118020116,POINT (80.118020 12.894299)
road-1123278059,1123278059,edge-1123278059-6305487163-8528955102,node-6305487163,node-8528955102,2,58.52,2021-11-07,November 2021 Monsoon,73.5,210.0,14.57,0.11,0.97,300.7,20.0,15.0435,16.67,244.1755,344.4,Vadapalani Murugan Temple Pond,reservoir,23,0,0,0,Nagerkoyil Sudalaimuthu Krishnan (NSK) Salai,primary,13.050058866666667,80.21322073333333,POINT (80.213221 13.050059)
road-1123373655,1123373655,edge-1123373655-6758966405-2168881973,node-6758966405,node-2168881973,4,403.48,2021-11-07,November 2021 Monsoon,72.8,208.0,13.76,0.1058,-0.44,593.4,20.0,15.0435,16.67,0.0,239.0,Unnamed Pond (wb-way-1244062681),pond,4,0,0,0,New Avadi Road,primary,13.10094325,80.20853325,POINT (80.208533 13.100943)
road-1123532964,1123532964,edge-1123532964-12718165324-360844460,node-12718165324,node-360844460,2,66.56,2021-11-07,November 2021 Monsoon,75.25,215.0,13.18,0.11,1.98,72.1,24.0,18.0522,16.85,0.0,649.5,Unnamed Reservoir (wb-way-217688012),reservoir,28,1,1,0,Mc Nichols Road,primary,13.06887485,80.24253300000001,POINT (80.242533 13.068875)
road-1123838324,1123838324,edge-1123838324-12701705712-10277606414,node-12701705712,node-10277606414,5,63.66,2021-11-07,November 2021 Monsoon,73.5,210.0,16.44,0.2669,0.44,134.9,16.0,12.0348,16.45,1622.0829,1028.9,Unnamed Pond (wb-way-462707034),pond,12,0,0,0,Unnamed Road,secondary_link,13.021358883333333,80.18350876666666,POINT (80.183509 13.021359)
road-1123838330,1123838330,edge-1123838330-10277606441-13794389905,node-10277606441,node-13794389905,2,123.15,2021-11-07,November 2021 Monsoon,73.5,210.0,14.86,0.1468,1.26,474.4,20.0,15.0435,16.67,0.0,1293.6,Prasanna Venkatesa Perumal Koil Kulam,pond,26,0,0,0,Unnamed Road,primary,13.032710475,80.21179825,POINT (80.211798 13.032710)
road-1123856591,1123856591,edge-1123856591-10277778750-11292812957,node-10277778750,node-11292812957,4,57.75,2021-11-07,November 2021 Monsoon,77.0,220.0,6.96,0.2936,-2.44,373.6,27.0,20.3088,16.97,115.2219,523.4,Unnamed Reservoir (wb-way-217722050),reservoir,17,1,0,0,Basin Bridge Road,secondary,13.094328066666668,80.26852656666667,POINT (80.268527 13.094328)
road-1123856592,1123856592,edge-1123856592-9864935741-10277778753,node-9864935741,node-10277778753,2,271.58,2021-11-07,November 2021 Monsoon,72.8,208.0,27.37,0.4122,6.37,2340.3,1.0,0.7522,11.33,0.0,1531.1,Unnamed Wetland (wb-way-34483994),wetland,11,0,0,0,Outer Ring Road,motorway,13.178454349999999,80.13714145,POINT (80.137141 13.178454)
road-1123856593,1123856593,edge-1123856593-10277778753-10277778752,node-10277778753,node-10277778752,2,13.67,2021-11-07,November 2021 Monsoon,72.8,208.0,27.18,0.4122,6.18,2254.3,1.0,0.7522,11.33,0.0,1583.7,Unnamed Wetland (wb-way-34483994),wetland,12,0,0,0,Outer Ring Road,motorway,13.17831685,80.13795400000001,POINT (80.137954 13.178317)
road-1123865317,1123865317,edge-1123865317-10277860575-10277860580,node-10277860575,node-10277860580,1,28.76,2021-11-07,November 2021 Monsoon,75.25,215.0,5.07,0.3513,-3.73,156.9,29.0,21.8131,17.04,0.0,459.7,Parthasarathy Temple Pond,pond,6,0,0,0,Unnamed Road,secondary_link,13.050429085714287,80.28030407142857,POINT (80.280304 13.050429)
road-1123865324,1123865324,edge-1123865324-262628599-254122210,node-262628599,node-254122210,2,39.99,2021-11-07,November 2021 Monsoon,77.0,220.0,9.13,0.7382,1.53,541.9,1.0,0.7522,13.67,114.4688,265.5,Sengazhuneer Pillayar Temple Reservoir,pond,9,0,0,0,Unnamed Road,primary,13.1028628,80.29066275,POINT (80.290663 13.102863)
road-1124055503,1124055503,edge-1124055503-243051152-6816790397,node-243051152,node-6816790397,4,13.66,2021-11-07,November 2021 Monsoon,75.25,215.0,9.32,0.2144,-1.88,83.7,24.0,18.0522,16.85,9.7458,299.1,Unnamed Pond (wb-way-211900069),pond,22,0,0,0,Rajiv Gandhi Salai,primary,13.0067108,80.2473996,POINT (80.247400 13.006711)
road-1124055504,1124055504,edge-1124055504-6816790401-6816790397,node-6816790401,node-6816790397,4,28.42,2021-11-07,November 2021 Monsoon,75.25,215.0,9.34,0.2144,-1.86,69.0,24.0,18.0522,16.85,9.7458,302.3,Unnamed Pond (wb-way-211900069),pond,22,0,0,0,Sardar Patel Road,primary,13.0066544,80.24753085,POINT (80.247531 13.006654)
road-1124055508,1124055508,edge-1124055508-30268466-1183401857,node-30268466,node-1183401857,2,22.41,2021-11-07,November 2021 Monsoon,75.25,215.0,9.36,0.2144,-1.24,54.7,24.0,18.0522,16.85,9.7458,286.1,Unnamed Pond (wb-way-211900069),pond,23,0,0,0,Sardar Patel Road,primary,13.00677215,80.2477248,POINT (80.247725 13.006772)
road-1124060292,1124060292,edge-1124060292-11044623282-10279425255,node-11044623282,node-10279425255,2,196.28,2021-11-07,November 2021 Monsoon,72.8,208.0,18.68,0.2674,-0.32,655.0,1.0,0.7522,11.59,0.0,816.2,Ambattur Lake,lake,22,1,0,0,Chozhambedu Main Road,secondary,13.118294600000002,80.14815428,POINT (80.148154 13.118295)
road-1124060293,1124060293,edge-1124060293-10279425256-276744464,node-10279425256,node-276744464,4,267.87,2021-11-07,November 2021 Monsoon,72.8,208.0,18.76,0.2674,-0.24,690.7,1.0,0.7522,11.59,0.0,863.8,Ambattur Lake,lake,22,1,0,0,Chozhambedu Main Road,secondary,13.118253885714285,80.14862678571428,POINT (80.148627 13.118254)
road-1124060295,1124060295,edge-1124060295-276744466-10279425257,node-276744466,node-10279425257,4,125.77,2021-11-07,November 2021 Monsoon,72.8,208.0,18.47,0.2674,-0.53,525.7,1.0,0.7522,11.59,0.0,650.0,Ambattur Lake,lake,20,1,0,0,Chozhambedu Main Road,secondary,13.118102371428572,80.14660052857143,POINT (80.146601 13.118102)
road-1124060296,1124060296,edge-1124060296-10279425257-10279425236,node-10279425257,node-10279425236,4,115.31,2021-11-07,November 2021 Monsoon,72.8,208.0,18.34,0.2674,-0.66,448.7,1.0,0.7522,11.59,967.4565,554.9,Ambattur Lake,lake,8,1,0,0,Unnamed Road,secondary,13.118285875,80.14556482500001,POINT (80.145565 13.118286)
road-1124060297,1124060297,edge-1124060297-10279425236-10279425257,node-10279425236,node-10279425257,4,112.91,2021-11-07,November 2021 Monsoon,72.8,208.0,18.34,0.2674,-0.66,452.5,1.0,0.7522,11.59,967.4565,558.3,Ambattur Lake,lake,8,1,0,0,Chozhambedu Main Road,secondary,13.11832355,80.1455805,POINT (80.145580 13.118324)
road-1124066075,1124066075,edge-1124066075-290638917-10279513748,node-290638917,node-10279513748,4,222.58,2021-11-07,November 2021 Monsoon,75.25,215.0,12.18,0.4322,-0.82,644.8,4.0,3.0087,15.06,0.0,255.3,Unnamed Pond (wb-way-217920747),pond,18,0,0,0,Unnamed Road,secondary,13.108801333333332,80.22517069999999,POINT (80.225171 13.108801)
road-1124066076,1124066076,edge-1124066076-10279513755-257937788,node-10279513755,node-257937788,4,142.46,2021-11-07,November 2021 Monsoon,75.25,215.0,12.13,0.4322,-0.87,435.9,4.0,3.0087,15.06,632.8043,464.3,Unnamed Pond (wb-way-217920747),pond,15,0,0,0,Unnamed Road,secondary,13.1067252,80.22502850000001,POINT (80.225029 13.106725)
road-1124066077,1124066077,edge-1124066077-10279513762-10279513752,node-10279513762,node-10279513752,2,10.51,2021-11-07,November 2021 Monsoon,75.25,215.0,12.26,0.4322,-0.74,494.5,4.0,3.0087,15.06,622.1651,415.8,Unnamed Pond (wb-way-217920747),pond,16,0,0,0,Unnamed Road,secondary,13.1077359,80.22416770000001,POINT (80.224168 13.107736)
road-1124066078,1124066078,edge-1124066078-10279513763-10279513762,node-10279513763,node-10279513762,2,8.7,2021-11-07,November 2021 Monsoon,75.25,215.0,12.27,0.4322,-0.73,503.8,4.0,3.0087,15.06,622.1651,408.0,Unnamed Pond (wb-way-217920747),pond,16,0,0,0,Unnamed Road,secondary,13.107821999999999,80.22417444999999,POINT (80.224174 13.107822)
road-1124066079,1124066079,edge-1124066079-10279513764-10279513763,node-10279513764,node-10279513763,3,34.34,2021-11-07,November 2021 Monsoon,75.25,215.0,12.27,0.4322,-0.73,529.6,4.0,3.0087,15.06,611.4934,387.0,Unnamed Pond (wb-way-217920747),pond,16,0,0,0,Unnamed Road,secondary,13.108058975,80.224195325,POINT (80.224195 13.108059)
road-1124066080,1124066080,edge-1124066080-10279513765-10279513764,node-10279513765,node-10279513764,4,9.0,2021-11-07,November 2021 Monsoon,75.25,215.0,12.28,0.4322,-0.72,546.0,4.0,3.0087,15.06,611.4934,373.7,Unnamed Pond (wb-way-217920747),pond,16,0,0,0,Unnamed Road,secondary,13.1082084,80.2242131,POINT (80.224213 13.108208)
road-1124066081,1124066081,edge-1124066081-10279513766-10279513765,node-10279513766,node-10279513765,4,6.19,2021-11-07,November 2021 Monsoon,75.25,215.0,12.28,0.4322,-0.72,553.5,4.0,3.0087,15.06,611.4934,367.7,Unnamed Pond (wb-way-217920747),pond,17,0,0,0,Unnamed Road,secondary,13.10827605,80.22422275,POINT (80.224223 13.108276)
road-1124066082,1124066082,edge-1124066082-10279513748-10279513766,node-10279513748,node-10279513766,3,57.62,2021-11-07,November 2021 Monsoon,75.25,215.0,12.28,0.4322,-0.72,593.5,4.0,3.0087,15.06,611.4934,336.4,Unnamed Pond (wb-way-217920747),pond,18,0,0,0,Unnamed Road,secondary,13.108637075,80.224275125,POINT (80.224275 13.108637)
road-1124066083,1124066083,edge-1124066083-10279513752-10279513755,node-10279513752,node-10279513755,2,45.32,2021-11-07,November 2021 Monsoon,75.25,215.0,12.25,0.4322,-0.75,478.7,4.0,3.0087,15.06,632.8043,426.2,Unnamed Pond (wb-way-217920747),pond,16,0,0,0,Unnamed Road,secondary,13.107561650000001,80.224236275,POINT (80.224236 13.107562)
road-1124066084,1124066084,edge-1124066084-290638917-311334155,node-290638917,node-311334155,4,26.37,2021-11-07,November 2021 Monsoon,75.25,215.0,12.04,0.4322,-2.96,569.7,4.0,3.0087,15.06,0.0,215.2,Unnamed Pond (wb-way-217920747),pond,20,0,0,0,Unnamed Road,secondary,13.1086738,80.22638326666667,POINT (80.226383 13.108674)
road-1124074228,1124074228,edge-1124074228-10279561297-10279561303,node-10279561297,node-10279561303,4,129.39,2021-11-07,November 2021 Monsoon,77.0,220.0,8.97,0.4322,-0.03,82.4,1.0,0.7522,13.18,947.4631,548.8,Unnamed Pond (wb-way-125180721),pond,13,0,0,0,Unnamed Road,secondary,13.124975300000001,80.2487076,POINT (80.248708 13.124975)
road-1124074229,1124074229,edge-1124074229-10279561303-12167422544,node-10279561303,node-12167422544,4,129.64,2021-11-07,November 2021 Monsoon,77.0,220.0,8.97,0.4322,-0.03,77.0,1.0,0.7522,13.18,947.4631,543.6,Unnamed Pond (wb-way-125180721),pond,13,0,0,0,Ethiraj Samy Salai,secondary,13.124914516666665,80.24874788333334,POINT (80.248748 13.124915)
road-1124074230,1124074230,edge-1124074230-12167422548-10279561297,node-12167422548,node-10279561297,4,71.64,2021-11-07,November 2021 Monsoon,77.0,220.0,9.03,0.4322,0.03,94.8,1.0,0.7522,13.18,947.4631,462.3,Unnamed Wetland (wb-way-217902577),wetland,13,0,0,0,Ethiraj Samy Salai,secondary,13.124019833333334,80.2484205,POINT (80.248420 13.124020)
road-1124091721,1124091721,edge-1124091721-289200583-247436745,node-289200583,node-247436745,4,257.91,2021-11-07,November 2021 Monsoon,77.0,220.0,11.09,0.7382,3.09,1486.7,1.0,0.7522,11.92,0.0,769.4,Unnamed Pond (wb-way-614283330),pond,4,1,1,0,Unnamed Road,secondary,13.122387077777779,80.2870311,POINT (80.287031 13.122387)
road-1124091722,1124091722,edge-1124091722-247436745-13748226577,node-247436745,node-13748226577,4,583.67,2021-11-07,November 2021 Monsoon,77.0,220.0,10.81,0.7382,1.81,1609.9,1.0,0.7522,11.05,0.0,568.5,Unnamed Pond (wb-way-614283330),pond,6,1,1,0,Thiruvottriyur High Road,secondary,13.124702638461539,80.28874181538461,POINT (80.288742 13.124703)
road-1124091723,1124091723,edge-1124091723-247436745-289200583,node-247436745,node-289200583,4,256.37,2021-11-07,November 2021 Monsoon,77.0,220.0,11.09,0.7382,3.09,1491.8,1.0,0.7522,11.92,0.0,780.3,Unnamed Pond (wb-way-614283330),pond,4,1,1,0,Thiruvottriyur High Road,secondary,13.122291933333335,80.28705901111111,POINT (80.287059 13.122292)
road-1124091727,1124091727,edge-1124091727-2172955473-7829020741,node-2172955473,node-7829020741,4,162.05,2021-11-07,November 2021 Monsoon,77.0,220.0,6.34,0.7382,1.34,487.6,1.0,0.7522,12.43,3252.4987,488.1,Unnamed Pond (wb-way-1202024801),pond,5,1,0,0,Enmore High Road,secondary,13.118637166666666,80.27636745555556,POINT (80.276367 13.118637)
