edge_id,osm_way_id,start_node_id,end_node_id,name,highway,length_m,lanes,oneway,node_count,start_lat,start_lon,end_lat,end_lon
edge-1122275984-281998089-8429442644,1122275984,node-281998089,node-8429442644,Ennore High Road,secondary,13.69,,no,2,13.1579902,80.3018397,13.1580328,80.3017211
edge-1122275985-8429442642-373169796,1122275985,node-8429442642,node-373169796,Chennai - Ennore Road,primary,329.65,,yes,5,13.1593963,80.3021622,13.1622266,80.3030498
edge-1122574994-1945613057-9798617644,1122574994,node-1945613057,node-9798617644,Rajiv Gandhi Salai,primary,2717.37,2,yes,41,12.9009007,80.2279903,12.87656,80.2270065
edge-1122574996-11939525837-10266957928,1122574996,node-11939525837,node-10266957928,Unnamed Road,primary_link,66.25,,no,4,13.0986839,80.1962728,13.098885,80.1957186
edge-1122574997-10266957930-10266957937,1122574997,node-10266957930,node-10266957937,Unnamed Road,primary_link,248.6,,no,9,13.0998639,80.1946699,13.1018258,80.193693
edge-1122574998-10266957929-10266957930,1122574998,node-10266957929,node-10266957930,Unnamed Road,primary_link,77.34,,no,3,13.0993274,80.1951223,13.0998639,80.1946699
edge-1122574999-10266957928-10266957929,1122574999,node-10266957928,node-10266957929,Unnamed Road,primary_link,81.34,,no,3,13.098885,80.1957186,13.0993274,80.1951223
edge-1123062601-10107394336-10107367580,1123062601,node-10107394336,node-10107367580,Tambaram Eastern Bypass Road,primary,912.32,,yes,25,12.8931701,80.1219637,12.8955587,80.1139235
edge-1123278059-6305487163-8528955102,1123278059,node-6305487163,node-8528955102,Nagerkoyil Sudalaimuthu Krishnan (NSK) Salai,primary,58.52,,yes,3,13.0500085,80.2129151,13.0500979,80.2134474
edge-1123373655-6758966405-2168881973,1123373655,node-6758966405,node-2168881973,New Avadi Road,primary,403.48,,yes,4,13.1003211,80.2099523,13.1018199,80.2065595
edge-1123532964-12718165324-360844460,1123532964,node-12718165324,node-360844460,Mc Nichols Road,primary,66.56,,yes,2,13.0691593,80.2424374,13.0685904,80.2426286
edge-1123838324-12701705712-10277606414,1123838324,node-12701705712,node-10277606414,Unnamed Road,secondary_link,63.66,,yes,6,13.0216876,80.1834525,13.0211422,80.1835935
edge-1123838330-10277606441-13794389905,1123838330,node-10277606441,node-13794389905,Unnamed Road,primary,123.15,2,yes,4,13.0331227,80.211898,13.0320443,80.2116767
edge-1123856591-10277778750-11292812957,1123856591,node-10277778750,node-11292812957,Basin Bridge Road,secondary,57.75,,yes,3,13.0945124,80.2685475,13.0940109,80.2684607
edge-1123856592-9864935741-10277778753,1123856592,node-9864935741,node-10277778753,Outer Ring Road,motorway,271.58,3,yes,4,13.1787573,80.1354227,13.1783261,80.1378916
edge-1123856593-10277778753-10277778752,1123856593,node-10277778753,node-10277778752,Outer Ring Road,motorway,13.67,3,yes,2,13.1783261,80.1378916,13.1783076,80.1380164
edge-1123865317-10277860575-10277860580,1123865317,node-10277860575,node-10277860580,Unnamed Road,secondary_link,28.76,,yes,7,13.0503186,80.2802546,13.0505492,80.2802973
edge-1123865324-262628599-254122210,1123865324,node-262628599,node-254122210,Unnamed Road,primary,39.99,,yes,2,13.1026852,80.2906337,13.1030404,80.2906918
edge-1124055503-243051152-6816790397,1124055503,node-243051152,node-6816790397,Rajiv Gandhi Salai,primary,13.66,3,yes,3,13.0067719,80.2473989,13.0066491,80.2473998
edge-1124055504-6816790401-6816790397,1124055504,node-6816790401,node-6816790397,Sardar Patel Road,primary,28.42,,yes,2,13.0066597,80.2476619,13.0066491,80.2473998
edge-1124055508-30268466-1183401857,1124055508,node-30268466,node-1183401857,Sardar Patel Road,primary,22.41,2,yes,2,13.0067745,80.2476214,13.0067698,80.2478282
edge-1124060292-11044623282-10279425255,1124060292,node-11044623282,node-10279425255,Chozhambedu Main Road,secondary,196.28,,yes,10,13.1181512,80.149,13.1181362,80.1472856
edge-1124060293-10279425256-276744464,1124060293,node-10279425256,node-276744464,Chozhambedu Main Road,secondary,267.87,,yes,7,13.1181938,80.1472577,13.1179476,80.1495675
edge-1124060295-276744466-10279425257,1124060295,node-276744466,node-10279425257,Chozhambedu Main Road,secondary,125.77,,no,7,13.1181502,80.1472146,13.1181425,80.1460653
edge-1124060296-10279425257-10279425236,1124060296,node-10279425257,node-10279425236,Unnamed Road,secondary,115.31,,yes,4,13.1181425,80.1460653,13.1184735,80.1450933
edge-1124060297-10279425236-10279425257,1124060297,node-10279425236,node-10279425257,Chozhambedu Main Road,secondary,112.91,,yes,4,13.1184735,80.1450933,13.1181425,80.1460653
edge-1124066075-290638917-10279513748,1124066075,node-290638917,node-10279513748,Unnamed Road,secondary,222.58,2,yes,12,13.1086752,80.2262617,13.1088149,80.2243069
edge-1124066076-10279513755-257937788,1124066076,node-10279513755,node-257937788,Unnamed Road,secondary,142.46,2,yes,4,13.1073662,80.2244006,13.1064344,80.2252926
edge-1124066077-10279513762-10279513752,1124066077,node-10279513762,node-10279513752,Unnamed Road,secondary,10.51,2,yes,2,13.107783,80.2241714,13.1076888,80.224164
edge-1124066078-10279513763-10279513762,1124066078,node-10279513763,node-10279513762,Unnamed Road,secondary,8.7,2,yes,2,13.107861,80.2241775,13.107783,80.2241714
edge-1124066079-10279513764-10279513763,1124066079,node-10279513764,node-10279513763,Unnamed Road,secondary,34.34,2,yes,4,13.1081683,80.2242074,13.107861,80.2241775
edge-1124066080-10279513765-10279513764,1124066080,node-10279513765,node-10279513764,Unnamed Road,secondary,9.0,2,no,2,13.1082485,80.2242188,13.1081683,80.2242074
edge-1124066081-10279513766-10279513765,1124066081,node-10279513766,node-10279513765,Unnamed Road,secondary,6.19,2,no,2,13.1083036,80.2242267,13.1082485,80.2242188
edge-1124066082-10279513748-10279513766,1124066082,node-10279513748,node-10279513766,Unnamed Road,secondary,57.62,2,yes,4,13.1088149,80.2243069,13.1083036,80.2242267
edge-1124066083-10279513752-10279513755,1124066083,node-10279513752,node-10279513755,Unnamed Road,secondary,45.32,2,yes,4,13.1076888,80.224164,13.1073662,80.2244006
edge-1124066084-290638917-311334155,1124066084,node-290638917,node-311334155,Unnamed Road,secondary,26.37,,no,3,13.1086752,80.2262617,13.108668,80.2265047
edge-1124074228-10279561297-10279561303,1124074228,node-10279561297,node-10279561303,Unnamed Road,secondary,129.39,,yes,7,13.1244059,80.2485306,13.1255092,80.248896
edge-1124074229-10279561303-12167422544,1124074229,node-10279561303,node-12167422544,Ethiraj Samy Salai,secondary,129.64,,yes,6,13.1255092,80.248896,13.1243854,80.2486012
edge-1124074230-12167422548-10279561297,1124074230,node-12167422548,node-10279561297,Ethiraj Samy Salai,secondary,71.64,,yes,3,13.1237858,80.2483674,13.1244059,80.2485306
edge-1124091721-289200583-247436745,1124091721,node-289200583,node-247436745,Unnamed Road,secondary,257.91,,yes,9,13.1212712,80.286505,13.1233183,80.2875793
edge-1124091722-247436745-13748226577,1124091722,node-247436745,node-13748226577,Thiruvottriyur High Road,secondary,583.67,,no,13,13.1233183,80.2875793,13.1277269,80.2902789
edge-1124091723-247436745-289200583,1124091723,node-247436745,node-289200583,Thiruvottriyur High Road,secondary,256.37,,yes,9,13.1233183,80.2875793,13.1212712,80.286505
edge-1124091727-2172955473-7829020741,1124091727,node-2172955473,node-7829020741,Enmore High Road,secondary,162.05,,no,9,13.117959,80.2762361,13.1193873,80.2765201
edge-1124091729-288379139-247436733,1124091729,node-288379139,node-247436733,Cochrane Basin Road,secondary,309.02,,no,9,13.1137668,80.275098,13.1164185,80.2759285
edge-1124139269-12741357185-13966900343,1124139269,node-12741357185,node-13966900343,Water Works Road,secondary,339.81,,yes,8,13.0129329,80.2073978,13.0136521,80.2043658
edge-1124139270-10280133247-10280133247,1124139270,node-10280133247,node-10280133247,Unnamed Road,secondary,53.01,,yes,22,13.0131716,80.2098294,13.0131716,80.2098294
edge-1124139272-9514202793-12818521164,1124139272,node-9514202793,node-12818521164,Water Works Road,secondary,129.9,,yes,7,13.0129873,80.2075173,13.0129293,80.2087065
edge-1124343609-10281683489-3350192367,1124343609,node-10281683489,node-3350192367,Unnamed Road,secondary,273.36,,yes,8,12.9850484,80.2522508,12.9826471,80.2527501
edge-1124343612-10281689715-10281683507,1124343612,node-10281689715,node-10281683507,Unnamed Road,secondary,285.38,,yes,11,12.9645643,80.2113062,12.9649219,80.2087041
edge-1124343613-10175165824-10281683502,1124343613,node-10175165824,node-10281683502,Bazaar Road,secondary,99.53,2,yes,7,12.9653374,80.2062619,12.9652682,80.2071714
edge-1124343614-338238785-10281689715,1124343614,node-338238785,node-10281689715,Bazaar Main Road,secondary,259.58,2,yes,6,12.9649525,80.2089611,12.9645643,80.2113062
edge-1124347072-10281695761-10281695769,1124347072,node-10281695761,node-10281695769,Besant Avenue Road,secondary,193.39,,no,7,13.0021362,80.2679926,13.0006532,80.2670611
edge-1124347073-10281695761-257430090,1124347073,node-10281695761,node-257430090,Unnamed Road,secondary,189.93,,yes,5,13.0021362,80.2679926,13.0035774,80.2688769
edge-1124347074-257430045-10281695769,1124347074,node-257430045,node-10281695769,Unnamed Road,secondary,51.04,,yes,3,13.0003144,80.2667645,13.0006532,80.2670611
edge-1124347075-10281695769-299808129,1124347075,node-10281695769,node-299808129,Besant Avenue Road,secondary,51.61,,yes,3,13.0006532,80.2670611,13.0002373,80.2668722
edge-1124347076-10281695771-10281695780,1124347076,node-10281695771,node-10281695780,Unnamed Road,secondary,68.44,,yes,4,12.99952,80.2670076,13.0000855,80.2667776
edge-1124347077-299808129-10281695775,1124347077,node-299808129,node-10281695775,Unnamed Road,secondary,23.73,,yes,4,13.0002373,80.2668722,13.0000255,80.2668833
edge-1124347079-10281695780-257430045,1124347079,node-10281695780,node-257430045,Unnamed Road,secondary,25.65,,yes,4,13.0000855,80.2667776,13.0003144,80.2667645
edge-1124347080-10281695775-10281695771,1124347080,node-10281695775,node-10281695771,2nd Avenue,secondary,58.59,,yes,3,13.0000255,80.2668833,12.99952,80.2670076
edge-1124347081-257430090-10281695761,1124347081,node-257430090,node-10281695761,Besant Avenue Road,secondary,189.66,,yes,5,13.0035774,80.2688769,13.0021362,80.2679926
edge-1124347083-10281695793-10281695784,1124347083,node-10281695793,node-10281695784,Besant Avenue Road,secondary,119.08,,yes,9,13.0068053,80.2701478,13.0059873,80.2703378
edge-1124347087-256606644-10281719123,1124347087,node-256606644,node-10281719123,Rajamannar Salai,secondary,934.87,,yes,21,13.0444032,80.1937612,13.0431955,80.2022927
edge-1124347088-12632797443-11144516746,1124347088,node-12632797443,node-11144516746,Rajamannar Salai,secondary,20.11,,yes,2,13.0429988,80.2036223,13.0429631,80.2038043
edge-1124351844-12480043209-10281746078,1124351844,node-12480043209,node-10281746078,Unnamed Road,secondary,36.95,,yes,4,13.0739971,80.2525416,13.0741664,80.2527975
edge-1124351845-248467808-4462321220,1124351845,node-248467808,node-4462321220,Unnamed Road,secondary,13.91,,no,2,13.0739651,80.252516,13.0738837,80.2524185
edge-1124365933-10281826355-10281826356,1124365933,node-10281826355,node-10281826356,Unnamed Road,primary_link,20.08,,no,2,12.9746786,80.2203347,12.9746256,80.2205119
edge-1124378419-9637496694-11292801142,1124378419,node-9637496694,node-11292801142,Konnur High Road,primary,421.24,,yes,18,13.0972607,80.2477063,13.0985966,80.2511085
edge-1124787974-10285915462-10285915466,1124787974,node-10285915462,node-10285915466,Unnamed Road,primary_link,97.89,1,yes,5,12.9490507,80.2103836,12.9485722,80.2108353
edge-1124787975-10285915467-10285915468,1124787975,node-10285915467,node-10285915468,Unnamed Road,primary_link,23.99,1,yes,2,12.948563,80.2110311,12.948518,80.2112476
edge-1124787976-10285915466-10285915467,1124787976,node-10285915466,node-10285915467,Unnamed Road,primary_link,21.24,1,yes,2,12.9485722,80.2108353,12.948563,80.2110311
edge-1124787977-964671661-10285915471,1124787977,node-964671661,node-10285915471,Velachery Main Road Flyover,primary,35.32,3,yes,2,12.9459535,80.2089409,12.9462538,80.209047
edge-1124787978-10285915472-964671689,1124787978,node-10285915472,node-964671689,Velachery Main Road Flyover,primary,35.98,3,yes,2,12.9462318,80.2091587,12.9459296,80.2090401
edge-1124787979-10285915473-964671664,1124787979,node-10285915473,node-964671664,Velachery Main Road Flyover,primary,13.89,3,yes,2,12.9511254,80.2109662,12.9512503,80.2109684
edge-1124787980-964671655-10285915474,1124787980,node-964671655,node-10285915474,Velachery Main Road Flyover,primary,17.7,3,yes,2,12.9511973,80.2111883,12.9510791,80.2110789
edge-1124787983-978589618-10285915490,1124787983,node-978589618,node-10285915490,Pallavaram - Thoraipakkam Road,primary,44.62,,yes,4,12.9485064,80.211033,12.9485287,80.2114441
edge-1124787984-10285915490-10285915491,1124787984,node-10285915490,node-10285915491,Pallavaram - Thoraipakkam Road,primary,12.66,,yes,2,12.9485287,80.2114441,12.9485298,80.2115609
edge-1124787985-10285915492-978589409,1124787985,node-10285915492,node-978589409,Pallavaram - Thoraipakkam Road,primary,44.11,,yes,3,12.9483864,80.2114469,12.9483989,80.2110401
edge-1124787986-10285915493-10285915492,1124787986,node-10285915493,node-10285915492,Pallavaram - Thoraipakkam Road,primary,12.51,,yes,2,12.9483871,80.2115623,12.9483864,80.2114469
edge-1124787990-978588812-10285915501,1124787990,node-978588812,node-10285915501,Pallavaram - Thoraipakkam Road,primary,69.67,,yes,2,12.9487266,80.21467,12.9487929,80.2153093
edge-1124787991-10285915501-10285915502,1124787991,node-10285915501,node-10285915502,Pallavaram - Thoraipakkam Road,primary,11.63,,yes,2,12.9487929,80.2153093,12.9488041,80.215416
edge-1124787992-10285915503-978588678,1124787992,node-10285915503,node-978588678,Pallavaram - Thoraipakkam Road,primary,69.87,,yes,2,12.9487047,80.2153186,12.948642,80.2146771
edge-1124787993-10285915504-10285915503,1124787993,node-10285915504,node-10285915503,Pallavaram - Thoraipakkam Road,primary,12.0,,yes,2,12.9487162,80.2154287,12.9487047,80.2153186
edge-1124787994-10285915502-10285915505,1124787994,node-10285915502,node-10285915505,Pallavaram - Thoraipakkam Road,primary,118.35,,yes,2,12.9488041,80.215416,12.9489158,80.2165021
edge-1124787995-10285915505-10285915506,1124787995,node-10285915505,node-10285915506,Pallavaram - Thoraipakkam Road,primary,9.4,,yes,2,12.9489158,80.2165021,12.9489262,80.2165882
edge-1124787996-10285915507-10285915504,1124787996,node-10285915507,node-10285915504,Pallavaram - Thoraipakkam Road,primary,117.69,,yes,2,12.9488211,80.2165094,12.9487162,80.2154287
edge-1124787997-10285915508-10285915507,1124787997,node-10285915508,node-10285915507,Pallavaram - Thoraipakkam Road,primary,10.02,,yes,2,12.9488301,80.2166014,12.9488211,80.2165094
edge-1124787998-10285915510-7812228089,1124787998,node-10285915510,node-7812228089,Pallavaram - Thoraipakkam Road,primary,31.87,,yes,2,12.9490195,80.2175123,12.9490504,80.2178047
edge-1124787999-10285915509-10285915510,1124787999,node-10285915509,node-10285915510,Pallavaram - Thoraipakkam Road,primary,10.93,,yes,2,12.9490094,80.217412,12.9490195,80.2175123
edge-1124788000-7812228088-10285915512,1124788000,node-7812228088,node-10285915512,Pallavaram - Thoraipakkam Road,primary,31.38,,yes,2,12.9489485,80.2178121,12.9489205,80.217524
edge-1124788001-10285915512-10285915511,1124788001,node-10285915512,node-10285915511,Pallavaram - Thoraipakkam Road,primary,11.13,,yes,2,12.9489205,80.217524,12.9489103,80.2174218
edge-1124788002-7812228086-10285915513,1124788002,node-7812228086,node-10285915513,Pallavaram - Thoraipakkam Road,primary,90.38,,yes,3,12.9490675,80.2179643,12.9491517,80.2187938
edge-1124788003-10285915513-10285915514,1124788003,node-10285915513,node-10285915514,Pallavaram - Thoraipakkam Road,primary,10.05,,yes,2,12.9491517,80.2187938,12.9491614,80.218886
edge-1124788004-10285915516-7812228087,1124788004,node-10285915516,node-7812228087,Pallavaram - Thoraipakkam Road,primary,89.95,,yes,3,12.9490438,80.2188034,12.9489668,80.2179771
edge-1124788005-10285915515-10285915516,1124788005,node-10285915515,node-10285915516,Pallavaram - Thoraipakkam Road,primary,10.16,,yes,2,12.9490538,80.2188966,12.9490438,80.2188034
edge-1124788006-978588937-10285915518,1124788006,node-978588937,node-10285915518,Pallavaram - Thoraipakkam Road,primary,93.83,,yes,3,12.9492908,80.2211382,12.9491871,80.2202789
edge-1124788007-10285915518-10285915517,1124788007,node-10285915518,node-10285915517,Pallavaram - Thoraipakkam Road,primary,12.5,,yes,2,12.9491871,80.2202789,12.949178,80.2201639
edge-1124788008-10285915519-978589084,1124788008,node-10285915519,node-978589084,Pallavaram - Thoraipakkam Road,primary,93.6,,yes,3,12.9492997,80.2202682,12.9493893,80.221127
edge-1124788009-10285915520-10285915519,1124788009,node-10285915520,node-10285915519,Pallavaram - Thoraipakkam Road,primary,12.58,,yes,2,12.9492867,80.2201529,12.9492997,80.2202682
edge-1124788010-10285915527-10285915522,1124788010,node-10285915527,node-10285915522,Pallavaram - Thoraipakkam Road,primary,44.25,,yes,3,12.9494166,80.2229712,12.9493892,80.2225638
edge-1124788011-10285915522-10285915521,1124788011,node-10285915522,node-10285915521,Pallavaram - Thoraipakkam Road,primary,19.19,,yes,2,12.9493892,80.2225638,12.9493795,80.222387
edge-1124788012-10285915524-10285915525,1124788012,node-10285915524,node-10285915525,Pallavaram - Thoraipakkam Road,primary,45.02,,yes,3,12.9494824,80.2225506,12.949508,80.2229652
edge-1124788013-10285915523-10285915524,1124788013,node-10285915523,node-10285915524,Pallavaram - Thoraipakkam Road,primary,18.64,,yes,2,12.9494726,80.2223789,12.9494824,80.2225506
edge-1124788014-10285915526-7805766920,1124788014,node-10285915526,node-7805766920,Pallavaram - Thoraipakkam Road,primary,27.11,,yes,2,12.9495131,80.2230488,12.9495281,80.2232985
